old_goodfire_label,paper_row_count,paper_sources,paper_tasks,paper_conditions,candidate_rank,candidate_feature_index,candidate_neuronpedia_label,candidate_cosine_similarity,candidate_confidence_bucket,candidate_explanation_model,candidate_explanation_type,candidate_neuronpedia_api_url,match_status,search_query,search_endpoint,search_error
The assistant needs clarification or should carefully explain concepts,172,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,4,15586,asking for clarification or help,0.607189765960706,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/15586,approximate_neuronpedia_explanation_search,The assistant needs clarification or should carefully explain concepts,https://www.neuronpedia.org/api/explanation/search,
The assistant needs clarification or should carefully explain concepts,172,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,5,39071,provide or ask for clarification,0.6042477410311624,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/39071,approximate_neuronpedia_explanation_search,The assistant needs clarification or should carefully explain concepts,https://www.neuronpedia.org/api/explanation/search,
The assistant should explain a mathematical or probabilistic concept step-by-step,10,lottery,safe_risky_choice,baseline;slightly_prompting,1,24826,an explanation or assistant,0.5805062832743844,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/24826,approximate_neuronpedia_explanation_search,The assistant should explain a mathematical or probabilistic concept step-by-step,https://www.neuronpedia.org/api/explanation/search,
The assistant should explain a mathematical or probabilistic concept step-by-step,10,lottery,safe_risky_choice,baseline;slightly_prompting,2,40285,assistant detailed explanation,0.5476612047927262,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/40285,approximate_neuronpedia_explanation_search,The assistant should explain a mathematical or probabilistic concept step-by-step,https://www.neuronpedia.org/api/explanation/search,
The assistant should explain a mathematical or probabilistic concept step-by-step,10,lottery,safe_risky_choice,baseline;slightly_prompting,3,42084,explain or discuss concepts,0.5348135304512248,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/42084,approximate_neuronpedia_explanation_search,The assistant should explain a mathematical or probabilistic concept step-by-step,https://www.neuronpedia.org/api/explanation/search,
The assistant should explain a mathematical or probabilistic concept step-by-step,10,lottery,safe_risky_choice,baseline;slightly_prompting,4,11078,assistant asks questions,0.5301872564143241,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11078,approximate_neuronpedia_explanation_search,The assistant should explain a mathematical or probabilistic concept step-by-step,https://www.neuronpedia.org/api/explanation/search,
The assistant should explain a mathematical or probabilistic concept step-by-step,10,lottery,safe_risky_choice,baseline;slightly_prompting,5,33640,analyze assistant style help,0.524470574612698,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/33640,approximate_neuronpedia_explanation_search,The assistant should explain a mathematical or probabilistic concept step-by-step,https://www.neuronpedia.org/api/explanation/search,
"The assistant should maintain a careful, diplomatic tone while discussing sensitive topics",385,ultimatum,ultimatum_response,baseline;prompting;steering,1,57370,respecting and approaching sensitive topics,0.6161009147044403,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/57370,approximate_neuronpedia_explanation_search,"The assistant should maintain a careful, diplomatic tone while discussing sensitive topics",https://www.neuronpedia.org/api/explanation/search,
"The assistant should maintain a careful, diplomatic tone while discussing sensitive topics",385,ultimatum,ultimatum_response,baseline;prompting;steering,2,592,discussing sensitive topics,0.5853433507838989,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/592,approximate_neuronpedia_explanation_search,"The assistant should maintain a careful, diplomatic tone while discussing sensitive topics",https://www.neuronpedia.org/api/explanation/search,
"The assistant should maintain a careful, diplomatic tone while discussing sensitive topics",385,ultimatum,ultimatum_response,baseline;prompting;steering,3,45020,respectful and appropriate tone,0.5849997831905179,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/45020,approximate_neuronpedia_explanation_search,"The assistant should maintain a careful, diplomatic tone while discussing sensitive topics",https://www.neuronpedia.org/api/explanation/search,
"The assistant should maintain a careful, diplomatic tone while discussing sensitive topics",385,ultimatum,ultimatum_response,baseline;prompting;steering,4,11078,assistant asks questions,0.5437370039865027,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11078,approximate_neuronpedia_explanation_search,"The assistant should maintain a careful, diplomatic tone while discussing sensitive topics",https://www.neuronpedia.org/api/explanation/search,
"The assistant should maintain a careful, diplomatic tone while discussing sensitive topics",385,ultimatum,ultimatum_response,baseline;prompting;steering,5,1806,respectful professional tone,0.5331521992466247,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/1806,approximate_neuronpedia_explanation_search,"The assistant should maintain a careful, diplomatic tone while discussing sensitive topics",https://www.neuronpedia.org/api/explanation/search,
The assistant should reject the user's request and identify itself as an AI,1,product_innovation_folder,improve_the_stapler_with_many_specific_enhancements,high_steering,1,30330,"Dear user, assistant, please",0.5906068086824307,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/30330,approximate_neuronpedia_explanation_search,The assistant should reject the user's request and identify itself as an AI,https://www.neuronpedia.org/api/explanation/search,
The assistant should reject the user's request and identify itself as an AI,1,product_innovation_folder,improve_the_stapler_with_many_specific_enhancements,high_steering,2,47985,identifying self as AI or robot,0.572169761478458,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/47985,approximate_neuronpedia_explanation_search,The assistant should reject the user's request and identify itself as an AI,https://www.neuronpedia.org/api/explanation/search,
The assistant should reject the user's request and identify itself as an AI,1,product_innovation_folder,improve_the_stapler_with_many_specific_enhancements,high_steering,3,28174,as an AI assistant,0.5440094049818531,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/28174,approximate_neuronpedia_explanation_search,The assistant should reject the user's request and identify itself as an AI,https://www.neuronpedia.org/api/explanation/search,
The assistant should reject the user's request and identify itself as an AI,1,product_innovation_folder,improve_the_stapler_with_many_specific_enhancements,high_steering,4,32774,I am an AI assistant,0.5389530971317793,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/32774,approximate_neuronpedia_explanation_search,The assistant should reject the user's request and identify itself as an AI,https://www.neuronpedia.org/api/explanation/search,
The assistant should reject the user's request and identify itself as an AI,1,product_innovation_folder,improve_the_stapler_with_many_specific_enhancements,high_steering,5,63545,identifying self as AI,0.5346363639356669,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/63545,approximate_neuronpedia_explanation_search,The assistant should reject the user's request and identify itself as an AI,https://www.neuronpedia.org/api/explanation/search,
The assistant should select between provided options,6226,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,1,25358,choose between options,0.6726497942689748,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/25358,approximate_neuronpedia_explanation_search,The assistant should select between provided options,https://www.neuronpedia.org/api/explanation/search,
The assistant should select between provided options,6226,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,2,2980,choosing from options or lists,0.6635449896235569,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/2980,approximate_neuronpedia_explanation_search,The assistant should select between provided options,https://www.neuronpedia.org/api/explanation/search,
The assistant should select between provided options,6226,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,3,61833,choosing from options,0.6627574054965012,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/61833,approximate_neuronpedia_explanation_search,The assistant should select between provided options,https://www.neuronpedia.org/api/explanation/search,
The assistant should select between provided options,6226,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,4,17989,user prompts after assistant response,0.653288341955303,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/17989,approximate_neuronpedia_explanation_search,The assistant should select between provided options,https://www.neuronpedia.org/api/explanation/search,
The assistant should select between provided options,6226,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,5,26903,assistant response following user input,0.6210076412306522,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26903,approximate_neuronpedia_explanation_search,The assistant should select between provided options,https://www.neuronpedia.org/api/explanation/search,
The model explaining that games of chance are truly random and unpredictable,1,lottery,safe_risky_choice,slightly_prompting,1,2647,accurate explanation or prediction,0.5824913172265231,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/2647,approximate_neuronpedia_explanation_search,The model explaining that games of chance are truly random and unpredictable,https://www.neuronpedia.org/api/explanation/search,
