dataset_kind,task,condition,reward,rank_scope,rank,feature_index,feature_label,mean_activation,n_response_units,source_output,neuronpedia_model,neuronpedia_source,label_source,neuronpedia_api_url
ultimatum,ultimatum_response,prompting,90,condition_reward,5,26699,making a choice,4.59375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
ultimatum,ultimatum_response,prompting,90,condition_reward,6,238,accept and its forms,4.54609375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/238
ultimatum,ultimatum_response,prompting,90,condition_reward,7,12745,leaving or exiting,4.298046875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/12745
ultimatum,ultimatum_response,prompting,90,condition_reward,8,50689,maximum limit payoff,4.2875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50689
ultimatum,ultimatum_response,prompting,90,condition_reward,9,17389,well-being and wellness,4.18173828125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/17389
ultimatum,ultimatum_response,prompting,90,condition_reward,10,41235,aligning/alignment with,4.06953125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/41235
ultimatum,ultimatum_response,steering,,condition,1,26699,making a choice,4.541590073529412,680,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
ultimatum,ultimatum_response,steering,,condition,2,50689,maximum limit payoff,4.287362132352941,680,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50689
ultimatum,ultimatum_response,steering,,condition,3,11391,if ... were statements,4.174415139590993,680,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11391
ultimatum,ultimatum_response,steering,,condition,4,29461,better financial offers,3.8153952205882353,680,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/29461
ultimatum,ultimatum_response,steering,,condition,5,5546,fair distribution,3.765211397058823,680,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5546
ultimatum,ultimatum_response,steering,,condition,6,19310,rejected or denied,3.696013327205882,680,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/19310
ultimatum,ultimatum_response,steering,,condition,7,24356,explaining a reason,3.6561351102941178,680,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/24356
ultimatum,ultimatum_response,steering,,condition,8,60228,"artificial intelligence, such as, due to",3.621831916360294,680,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/60228
ultimatum,ultimatum_response,steering,,condition,9,58909,fair and,3.4201886345358457,680,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/58909
ultimatum,ultimatum_response,steering,,condition,10,10313,"refusal, rejection, denied",3.2446116727941177,680,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/10313
ultimatum,ultimatum_response,steering,10,condition_reward,1,31084,willing to,6.609375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/31084
ultimatum,ultimatum_response,steering,10,condition_reward,2,5546,fair distribution,4.531640625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5546
ultimatum,ultimatum_response,steering,10,condition_reward,3,24257,guesses out of,4.39453125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/24257
ultimatum,ultimatum_response,steering,10,condition_reward,4,26699,making a choice,4.3125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
ultimatum,ultimatum_response,steering,10,condition_reward,5,58909,fair and,4.278515625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/58909
ultimatum,ultimatum_response,steering,10,condition_reward,6,50689,maximum limit payoff,4.171484375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50689
ultimatum,ultimatum_response,steering,10,condition_reward,7,49787,lack of,3.865625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/49787
ultimatum,ultimatum_response,steering,10,condition_reward,8,29461,better financial offers,3.58515625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/29461
ultimatum,ultimatum_response,steering,10,condition_reward,9,32595,ratios and scores,3.576953125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/32595
ultimatum,ultimatum_response,steering,10,condition_reward,10,24356,explaining a reason,3.481640625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/24356
ultimatum,ultimatum_response,steering,15,condition_reward,1,31084,willing to,6.6421875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/31084
ultimatum,ultimatum_response,steering,15,condition_reward,2,5546,fair distribution,4.675,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5546
ultimatum,ultimatum_response,steering,15,condition_reward,3,58909,fair and,4.4359375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/58909
ultimatum,ultimatum_response,steering,15,condition_reward,4,26699,making a choice,4.34375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
ultimatum,ultimatum_response,steering,15,condition_reward,5,50689,maximum limit payoff,4.216796875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50689
ultimatum,ultimatum_response,steering,15,condition_reward,6,29461,better financial offers,4.048046875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/29461
ultimatum,ultimatum_response,steering,15,condition_reward,7,24257,guesses out of,3.958544921875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/24257
ultimatum,ultimatum_response,steering,15,condition_reward,8,24356,explaining a reason,3.58203125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/24356
ultimatum,ultimatum_response,steering,15,condition_reward,9,19310,rejected or denied,3.4625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/19310
ultimatum,ultimatum_response,steering,15,condition_reward,10,32595,ratios and scores,3.359375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/32595
ultimatum,ultimatum_response,steering,20,condition_reward,1,31084,willing to,6.85234375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/31084
ultimatum,ultimatum_response,steering,20,condition_reward,2,58909,fair and,4.3859375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/58909
ultimatum,ultimatum_response,steering,20,condition_reward,3,5546,fair distribution,4.3234375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5546
ultimatum,ultimatum_response,steering,20,condition_reward,4,26699,making a choice,4.3125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
ultimatum,ultimatum_response,steering,20,condition_reward,5,29461,better financial offers,4.194921875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/29461
ultimatum,ultimatum_response,steering,20,condition_reward,6,50689,maximum limit payoff,4.09453125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50689
ultimatum,ultimatum_response,steering,20,condition_reward,7,24356,explaining a reason,3.517578125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/24356
ultimatum,ultimatum_response,steering,20,condition_reward,8,12931,believe that,3.3046875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/12931
ultimatum,ultimatum_response,steering,20,condition_reward,9,28895,explanation or reason,3.296875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/28895
ultimatum,ultimatum_response,steering,20,condition_reward,10,184,sacrifice for or at,3.209765625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/184
ultimatum,ultimatum_response,steering,25,condition_reward,1,31084,willing to,6.646875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/31084
ultimatum,ultimatum_response,steering,25,condition_reward,2,58909,fair and,4.44375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/58909
ultimatum,ultimatum_response,steering,25,condition_reward,3,26699,making a choice,4.34375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
ultimatum,ultimatum_response,steering,25,condition_reward,4,50689,maximum limit payoff,4.115625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50689
ultimatum,ultimatum_response,steering,25,condition_reward,5,29461,better financial offers,4.053125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/29461
ultimatum,ultimatum_response,steering,25,condition_reward,6,5546,fair distribution,3.94140625,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5546
ultimatum,ultimatum_response,steering,25,condition_reward,7,24356,explaining a reason,3.57109375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/24356
ultimatum,ultimatum_response,steering,25,condition_reward,8,28895,explanation or reason,3.296875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/28895
ultimatum,ultimatum_response,steering,25,condition_reward,9,12931,believe that,3.2953125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/12931
ultimatum,ultimatum_response,steering,25,condition_reward,10,20625,self and personal attributes,3.1578125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/20625
ultimatum,ultimatum_response,steering,30,condition_reward,1,31084,willing to,6.61171875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/31084
ultimatum,ultimatum_response,steering,30,condition_reward,2,58909,fair and,4.51796875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/58909
ultimatum,ultimatum_response,steering,30,condition_reward,3,26699,making a choice,4.3125,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
ultimatum,ultimatum_response,steering,30,condition_reward,4,5546,fair distribution,4.226171875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5546
ultimatum,ultimatum_response,steering,30,condition_reward,5,50689,maximum limit payoff,4.1234375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50689
ultimatum,ultimatum_response,steering,30,condition_reward,6,29461,better financial offers,3.9,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/29461
ultimatum,ultimatum_response,steering,30,condition_reward,7,24356,explaining a reason,3.609375,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/24356
ultimatum,ultimatum_response,steering,30,condition_reward,8,28895,explanation or reason,3.296875,40,data/processed/games/ultimatum/open_sae_full,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/28895
